run,time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,etubesm(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
heat,2029.75,293,60.0000,191.4834,78.8179,4.1483,97.4092,12.2541,0.0000,0.0000,2.8222,0.1546,0.0000,0.0000,2.8222,0.1546,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,18.2504,0.9997,0.0000,658115158706487296.0000,73.0016,3.9988,0.0000,0.0000,0.0000,0.0000,0.1945,0.0000,0.0000,0.0000,0.8403,0.0000,15.7143,0.3261,0.0000,0.0000,1.5056,0.0676,0.0000,0.0000,97.4092,12.2541,0.0000,0.0000,2.8222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5135,0.1042,0.0000,0.0000,47.7570,1.9796,0.0883,0.0118,0.8516,0.0354,0.0000,0.0000,16.1810,0.6726,1.1936,8.5317
heat,2030.67,250,3.1000,738.3975,332.8197,17.5168,452.5973,12.4913,0.0000,0.0000,8.5740,0.0998,0.0000,0.0000,8.5740,0.0998,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,55.4452,0.6456,0.0000,658115158706487296.0000,221.7810,2.5824,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,31.6544,0.4418,0.0000,0.0000,0.8095,0.0378,0.0000,0.0000,452.5973,12.4913,0.0000,0.0000,8.5740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0285,0.2471,0.0000,0.0000,209.5419,4.6949,0.0336,-0.0538,3.4187,0.0750,0.0000,0.0000,64.9545,1.4246,9.0938,22.2663
heat,2031.75,293,60.0000,475.6822,150.7406,7.9337,237.8411,26.9903,0.0000,0.0000,7.1352,0.3505,0.0000,0.0000,7.1352,0.3505,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,46.1412,2.2664,0.0000,658115158706487296.0000,184.5647,9.0655,0.0000,0.0000,0.0000,0.0000,0.2178,0.0000,0.0000,0.0000,0.8403,0.0000,29.4218,0.4428,0.0000,0.0000,1.2856,0.0520,0.0000,0.0000,237.8411,26.9903,0.0000,0.0000,7.1352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3035,0.2270,0.0000,0.0000,100.7670,4.3137,0.0010,0.0041,1.3704,0.0604,0.0000,0.0000,26.0375,1.1471,1.3989,9.4921
heat,2032.67,250,3.1000,704.1721,327.1543,17.2187,421.0846,12.4296,0.0000,0.0000,8.4926,0.1052,0.0000,0.0000,8.4926,0.1052,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,54.9190,0.6804,0.0000,658115158706487296.0000,219.6759,2.7215,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,13.1753,0.3278,0.0000,0.0000,0.6057,0.0272,0.0000,0.0000,421.0846,12.4296,0.0000,0.0000,8.4926,0.0000,0.0000,0.0000,0.0000,0.0000,0.2091,0.0000,0.0000,0.0000,0.0000,0.0000,10.1513,0.2340,0.0000,0.0000,192.8755,4.4454,0.0467,-0.0057,3.6757,0.0817,0.0000,0.0000,69.8384,1.5520,2.1215,6.2085
heat,2033.75,293,60.0000,128.8097,71.9867,3.7888,64.9035,9.5838,0.0000,0.0000,1.9172,0.1229,0.0000,0.0000,1.9172,0.1229,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,12.3978,0.7945,0.0000,658115158706487296.0000,49.5912,3.1780,0.0000,0.0000,0.0000,0.0000,0.0361,0.0000,0.0000,0.0000,0.8403,0.0000,27.0846,0.3202,0.0000,0.0000,0.5475,0.0223,0.0000,0.0000,64.9035,9.5838,0.0000,0.0000,1.9172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1691,0.1058,0.0000,0.0000,41.2122,2.0105,0.0386,-0.0088,0.8259,0.0399,0.0000,0.0000,15.6925,0.7576,0.1817,1.6222
heat,2034.67,250,3.1000,357.0613,141.6862,7.4572,215.1682,8.5163,0.0000,0.0000,4.2568,0.0708,0.0000,0.0000,4.2568,0.0708,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,27.5273,0.4580,0.0000,658115158706487296.0000,110.1090,1.8321,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,5.5402,0.0798,0.0000,0.0000,0.5199,0.0232,0.0000,0.0000,215.1682,8.5163,0.0000,0.0000,4.2568,0.0000,0.0000,0.0000,0.0000,0.0000,0.1964,0.1292,0.0000,0.0000,0.0000,0.0000,4.6114,0.1032,0.0000,0.0000,87.6162,1.9609,-0.0409,-0.0425,1.4950,0.0336,0.0000,0.0000,28.4046,0.6387,2.3466,7.4126
heat,2035.75,293,60.0000,296.0406,78.0476,4.1078,152.5116,17.9046,0.0000,0.0000,4.3059,0.2211,0.0000,0.0000,4.3059,0.2211,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,27.8446,1.4296,0.0000,658115158706487296.0000,111.3785,5.7185,0.0000,0.0000,0.0000,0.0000,0.0820,0.0000,0.0000,0.0000,0.8403,0.0000,31.5695,0.5277,0.0000,0.0000,1.6049,0.0742,0.0000,0.0000,152.5116,17.9046,0.0000,0.0000,4.3059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7092,0.1110,0.0000,0.0000,51.4741,2.1098,-0.0196,-0.0118,0.7347,0.0303,0.0000,0.0000,13.9589,0.5761,0.4972,3.6006
heat,2036.67,250,3.1000,684.1678,239.3615,12.5980,416.3696,12.3460,0.0000,0.0000,8.0339,0.1004,0.0000,0.0000,8.0339,0.1004,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,51.9529,0.6489,0.0000,658115158706487296.0000,207.8114,2.5958,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.4084,0.0000,0.0000,0.0000,0.5951,0.0289,0.0000,0.0000,416.3696,12.3460,0.0000,0.0000,8.0339,0.0000,0.0000,0.0000,0.0000,0.0000,0.2647,0.1741,0.0000,0.0000,0.0000,0.0000,8.0183,0.1783,0.0000,0.0000,152.3485,3.3880,0.0002,0.0009,2.3528,0.0523,0.0000,0.0000,44.7038,0.9943,8.4256,29.0963
heat,2037.75,293,60.0000,472.0108,152.7764,8.0409,237.1632,26.8648,0.0000,0.0000,7.0454,0.3460,0.0000,0.0000,7.0454,0.3460,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,45.5604,2.2376,0.0000,658115158706487296.0000,182.2417,8.9504,0.0000,0.0000,0.0000,0.0000,0.1216,0.0000,0.0000,0.0000,0.8403,0.0000,24.0079,0.3826,0.0000,0.0000,1.1500,0.0493,0.0000,0.0000,237.1632,26.8648,0.0000,0.0000,7.0454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3095,0.2189,0.0000,0.0000,100.8811,4.1591,0.0031,-0.0170,1.4288,0.0598,0.0000,0.0000,27.1467,1.1369,0.7440,5.3344
heat,2038.67,250,3.1000,198.8943,84.6206,4.4537,119.2636,6.3456,0.0000,0.0000,2.3889,0.0534,0.0000,0.0000,2.3889,0.0534,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,15.4484,0.3452,0.0000,658115158706487296.0000,61.7934,1.3807,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,19.1950,0.2580,0.0000,0.0000,0.3521,0.0158,0.0000,0.0000,119.2636,6.3456,0.0000,0.0000,2.3889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,0.0082,0.0000,0.0000,0.0000,0.0000,2.6522,0.0589,0.0000,0.0000,50.3925,1.1198,-0.0395,-0.0478,0.9116,0.0203,0.0000,0.0000,17.3202,0.3849,0.0532,0.1247
heat,2039.75,293,60.0000,333.2916,78.6689,4.1405,167.0878,20.0330,0.0000,0.0000,4.9861,0.2590,0.0000,0.0000,4.9861,0.2590,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,32.2435,1.6748,0.0000,658115158706487296.0000,128.9742,6.6992,0.0000,0.0000,0.0000,0.0000,0.0532,0.0000,0.0000,0.0000,0.8403,0.0000,14.8892,0.2930,0.0000,0.0000,0.4892,0.0267,0.0000,0.0000,167.0878,20.0330,0.0000,0.0000,4.9861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9235,0.1201,0.0000,0.0000,55.5463,2.2817,0.1227,0.0118,0.6523,0.0270,0.0000,0.0000,12.3935,0.5131,0.2699,2.3908
heat,2040.67,250,3.1000,363.6245,120.3134,6.3323,215.5026,8.5212,0.0000,0.0000,4.4437,0.0736,0.0000,0.0000,4.4437,0.0736,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,28.7357,0.4759,0.0000,658115158706487296.0000,114.9426,1.9038,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,14.8188,0.2802,0.0000,0.0000,0.7413,0.0393,0.0000,0.0000,215.5026,8.5212,0.0000,0.0000,4.4437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0215,0.0141,0.0000,0.0000,0.0000,0.0000,3.9014,0.0867,0.0000,0.0000,74.1262,1.6472,-0.0304,-0.0385,1.2683,0.0282,0.0000,0.0000,24.0978,0.5355,0.0895,0.2104
heat,2041.75,293,60.0000,439.1686,115.1488,6.0605,222.2184,25.9821,0.0000,0.0000,6.5085,0.3307,0.0000,0.0000,6.5085,0.3307,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,42.0883,2.1388,0.0000,658115158706487296.0000,168.3533,8.5551,0.0000,0.0000,0.0000,0.0000,0.1457,0.0000,0.0000,0.0000,0.8403,0.0000,46.8234,0.5604,0.0000,0.0000,1.4173,0.0770,0.0000,0.0000,222.2184,25.9821,0.0000,0.0000,6.5085,0.0000,0.0000,0.0000,0.0000,0.0000,0.1614,0.0000,0.0000,0.0000,0.0000,0.0000,4.0797,0.1672,0.0000,0.0000,77.5151,3.1770,-0.0113,-0.0025,1.0518,0.0434,0.0000,0.0000,19.9842,0.8254,0.7927,6.4922
heat,2042.67,250,3.1000,816.1064,377.7473,19.8814,498.1717,13.9453,0.0000,0.0000,9.5380,0.1125,0.0000,0.0000,9.5380,0.1125,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,61.6793,0.7278,0.0000,658115158706487296.0000,246.7173,2.9112,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,24.7441,0.4202,0.0000,0.0000,0.7544,0.0382,0.0000,0.0000,498.1717,13.9453,0.0000,0.0000,9.5380,0.0000,0.0000,0.0000,0.0000,0.0000,0.2218,0.0000,0.0000,0.0000,0.0000,0.0000,12.7048,0.3098,0.0000,0.0000,241.3905,5.8864,0.0242,0.0027,3.7734,0.0853,0.0000,0.0000,71.6946,1.6209,6.5341,15.4448
heat,2043.75,293,60.0000,202.9355,87.9534,4.6291,101.7196,15.3049,0.0000,0.0000,3.0365,0.1979,0.0000,0.0000,3.0365,0.1979,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,19.6359,1.2799,0.0000,658115158706487296.0000,78.5436,5.1195,0.0000,0.0000,0.0000,0.0000,0.0221,0.0000,0.0000,0.0000,0.8403,0.0000,17.7107,0.3827,0.0000,0.0000,1.3921,0.0571,0.0000,0.0000,101.7196,15.3049,0.0000,0.0000,3.0365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7980,0.1737,0.0000,0.0000,53.1613,3.3007,-0.0429,-0.0384,0.9439,0.0569,0.0000,0.0000,17.9336,1.0812,0.3079,0.7956
heat,2044.67,250,3.1000,494.4108,248.3078,13.0688,282.2204,10.5744,0.0000,0.0000,6.3657,0.0991,0.0000,0.0000,6.3657,0.0991,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,41.1649,0.6407,0.0000,658115158706487296.0000,164.6598,2.5627,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,12.7278,0.1429,0.0000,0.0000,0.3283,0.0137,0.0000,0.0000,282.2204,10.5744,0.0000,0.0000,6.3657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0283,0.0186,0.0000,0.0000,0.0000,0.0000,7.5232,0.1770,0.0000,0.0000,142.9400,3.3625,-0.0362,-0.0469,2.8716,0.0687,0.0000,0.0000,54.5595,1.3062,0.0605,0.1418
heat,2045.75,293,60.0000,266.0812,78.4315,4.1280,134.4544,15.8539,0.0000,0.0000,3.9488,0.2023,0.0000,0.0000,3.9488,0.2023,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,25.5356,1.3080,0.0000,658115158706487296.0000,102.1424,5.2321,0.0000,0.0000,0.0000,0.0000,0.2087,0.0000,0.0000,0.0000,0.8403,0.0000,12.0096,0.1839,0.0000,0.0000,0.7092,0.0307,0.0000,0.0000,134.4544,15.8539,0.0000,0.0000,3.9488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8209,0.1157,0.0000,0.0000,53.5980,2.1992,0.0013,0.0174,0.6924,0.0286,0.0000,0.0000,13.1555,0.5442,1.3077,9.1255
heat,2046.67,250,3.1000,643.5135,296.4863,15.6045,395.1797,11.5632,0.0000,0.0000,7.4500,0.0920,0.0000,0.0000,7.4500,0.0920,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,48.1768,0.5950,0.0000,658115158706487296.0000,192.7070,2.3799,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,27.1289,0.5004,0.0000,0.0000,1.4583,0.0666,0.0000,0.0000,395.1797,11.5632,0.0000,0.0000,7.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.1293,0.0000,0.0000,0.0000,0.0000,0.0000,9.4261,0.2054,0.0000,0.0000,179.0960,3.9030,-0.0247,0.0062,3.2105,0.0708,0.0000,0.0000,60.9996,1.3454,0.9882,2.5725
heat,2047.75,293,60.0000,393.7958,104.3320,5.4912,197.3305,22.2692,0.0000,0.0000,5.8940,0.2881,0.0000,0.0000,5.8940,0.2881,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,38.1143,1.8632,0.0000,658115158706487296.0000,152.4571,7.4526,0.0000,0.0000,0.0000,0.0000,0.2104,0.0000,0.0000,0.0000,0.8403,0.0000,6.9805,0.1044,0.0000,0.0000,0.5577,0.0230,0.0000,0.0000,197.3305,22.2692,0.0000,0.0000,5.8940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7486,0.1542,0.0000,0.0000,71.2243,2.9301,-0.0125,-0.0053,0.9195,0.0385,0.0000,0.0000,17.4706,0.7316,1.3042,9.2178
heat,2048.67,250,3.1000,788.2303,359.1610,18.9032,481.5087,13.0674,0.0000,0.0000,9.2017,0.1053,0.0000,0.0000,9.2017,0.1053,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,59.5040,0.6808,0.0000,658115158706487296.0000,238.0160,2.7233,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,18.0424,0.1766,0.0000,0.0000,0.5766,0.0260,0.0000,0.0000,481.5087,13.0674,0.0000,0.0000,9.2017,0.0000,0.0000,0.0000,0.0000,0.0000,0.2596,0.0000,0.0000,0.0000,0.0000,0.0000,12.2150,0.2799,0.0000,0.0000,232.0845,5.3177,0.0379,0.0044,3.5363,0.0779,0.0000,0.0000,67.1899,1.4800,6.9289,17.8479
heat,2049.75,293,60.0000,158.1201,48.7680,2.5667,79.8609,12.1807,0.0000,0.0000,2.3478,0.1555,0.0000,0.0000,2.3478,0.1555,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,15.1823,1.0058,0.0000,658115158706487296.0000,60.7291,4.0232,0.0000,0.0000,0.0000,0.0000,0.0532,0.0000,0.0000,0.0000,0.8403,0.0000,18.4288,0.1894,0.0000,0.0000,1.4137,0.0559,0.0000,0.0000,79.8609,12.1807,0.0000,0.0000,2.3478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7015,0.1129,0.0000,0.0000,32.3276,2.1445,-0.0398,-0.0068,0.4591,0.0343,0.0000,0.0000,8.7227,0.6513,0.6661,1.9925
heat,2050.67,250,3.1000,478.0249,187.4103,9.8637,292.0177,10.5216,0.0000,0.0000,5.5802,0.0848,0.0000,0.0000,5.5802,0.0848,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,36.0854,0.5482,0.0000,658115158706487296.0000,144.3415,2.1926,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,7.6834,0.1561,0.0000,0.0000,0.5990,0.0264,0.0000,0.0000,292.0177,10.5216,0.0000,0.0000,5.5802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0630,0.0414,0.0000,0.0000,0.0000,0.0000,6.0392,0.1419,0.0000,0.0000,114.7443,2.6962,-0.0520,-0.0406,1.9584,0.0472,0.0000,0.0000,37.2095,0.8960,0.4528,1.0991
heat,2051.75,293,60.0000,190.6789,78.7570,4.1451,96.9999,12.1226,0.0000,0.0000,2.8104,0.1529,0.0000,0.0000,2.8104,0.1529,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,18.1737,0.9890,0.0000,658115158706487296.0000,72.6948,3.9559,0.0000,0.0000,0.0000,0.0000,0.1945,0.0000,0.0000,0.0000,0.8403,0.0000,15.7132,0.3106,0.0000,0.0000,1.4685,0.0649,0.0000,0.0000,96.9999,12.1226,0.0000,0.0000,2.8104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5108,0.1040,0.0000,0.0000,47.7058,1.9758,0.0883,0.0118,0.8513,0.0354,0.0000,0.0000,16.1750,0.6720,1.2086,8.5168
heat,2052.67,250,3.1000,726.8117,330.9131,17.4165,445.4958,12.2786,0.0000,0.0000,8.4395,0.0981,0.0000,0.0000,8.4395,0.0981,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,54.5753,0.6346,0.0000,658115158706487296.0000,218.3011,2.5384,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,31.6571,0.4220,0.0000,0.0000,0.7886,0.0364,0.0000,0.0000,445.4958,12.2786,0.0000,0.0000,8.4395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9648,0.2430,0.0000,0.0000,208.3308,4.6178,0.0336,-0.0538,3.3991,0.0742,0.0000,0.0000,64.5821,1.4098,9.0039,22.3562
heat,2053.75,293,60.0000,475.0219,150.9851,7.9466,237.5110,26.6679,0.0000,0.0000,7.1253,0.3463,0.0000,0.0000,7.1253,0.3463,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,46.0771,2.2393,0.0000,658115158706487296.0000,184.3085,8.9572,0.0000,0.0000,0.0000,0.0000,0.2178,0.0000,0.0000,0.0000,0.8403,0.0000,29.4261,0.4251,0.0000,0.0000,1.2564,0.0503,0.0000,0.0000,237.5110,26.6679,0.0000,0.0000,7.1253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3120,0.2248,0.0000,0.0000,100.9276,4.2704,0.0010,0.0041,1.3727,0.0596,0.0000,0.0000,26.0806,1.1322,1.4049,9.4860
heat,2054.67,250,3.1000,697.0626,326.4262,17.1803,416.8331,12.2350,0.0000,0.0000,8.4069,0.1036,0.0000,0.0000,8.4069,0.1036,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,54.3645,0.6697,0.0000,658115158706487296.0000,217.4580,2.6789,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,13.1683,0.3149,0.0000,0.0000,0.5927,0.0264,0.0000,0.0000,416.8331,12.2350,0.0000,0.0000,8.4069,0.0000,0.0000,0.0000,0.0000,0.0000,0.2050,0.0000,0.0000,0.0000,0.0000,0.0000,10.1364,0.2306,0.0000,0.0000,192.5916,4.3807,0.0467,-0.0057,3.6639,0.0810,0.0000,0.0000,69.6136,1.5390,2.1215,6.2085
heat,2055.75,293,60.0000,129.0069,72.1095,3.7952,65.0022,9.3490,0.0000,0.0000,1.9201,0.1199,0.0000,0.0000,1.9201,0.1199,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,12.4169,0.7750,0.0000,658115158706487296.0000,49.6676,3.1002,0.0000,0.0000,0.0000,0.0000,0.0361,0.0000,0.0000,0.0000,0.8403,0.0000,27.0061,0.3089,0.0000,0.0000,0.5383,0.0218,0.0000,0.0000,65.0022,9.3490,0.0000,0.0000,1.9201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1728,0.1027,0.0000,0.0000,41.2838,1.9512,0.0386,-0.0088,0.8273,0.0389,0.0000,0.0000,15.7183,0.7400,0.1818,1.6233
heat,2056.67,250,3.1000,357.1059,141.7180,7.4588,215.1953,8.4682,0.0000,0.0000,4.2573,0.0704,0.0000,0.0000,4.2573,0.0704,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,27.5307,0.4554,0.0000,658115158706487296.0000,110.1226,1.8217,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,5.5401,0.0769,0.0000,0.0000,0.5105,0.0226,0.0000,0.0000,215.1953,8.4682,0.0000,0.0000,4.2573,0.0000,0.0000,0.0000,0.0000,0.0000,0.1929,0.1269,0.0000,0.0000,0.0000,0.0000,4.6123,0.1026,0.0000,0.0000,87.6345,1.9501,-0.0409,-0.0425,1.4953,0.0333,0.0000,0.0000,28.4114,0.6329,2.3464,7.4115
heat,2057.75,293,60.0000,294.8902,77.9364,4.1019,151.9191,17.7151,0.0000,0.0000,4.2891,0.2187,0.0000,0.0000,4.2891,0.2187,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,27.7364,1.4145,0.0000,658115158706487296.0000,110.9456,5.6579,0.0000,0.0000,0.0000,0.0000,0.0820,0.0000,0.0000,0.0000,0.8403,0.0000,31.5698,0.5133,0.0000,0.0000,1.5765,0.0721,0.0000,0.0000,151.9191,17.7151,0.0000,0.0000,4.2891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7050,0.1108,0.0000,0.0000,51.3945,2.1046,-0.0196,-0.0118,0.7338,0.0303,0.0000,0.0000,13.9419,0.5750,0.4972,3.6012
heat,2058.67,250,3.1000,678.5933,239.2835,12.5939,413.1755,12.2653,0.0000,0.0000,7.9625,0.0996,0.0000,0.0000,7.9625,0.0996,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,51.4910,0.6440,0.0000,658115158706487296.0000,205.9642,2.5759,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.4084,0.0000,0.0000,0.0000,0.5842,0.0281,0.0000,0.0000,413.1755,12.2653,0.0000,0.0000,7.9625,0.0000,0.0000,0.0000,0.0000,0.0000,0.2603,0.1712,0.0000,0.0000,0.0000,0.0000,8.0127,0.1779,0.0000,0.0000,152.2418,3.3808,0.0002,0.0009,2.3535,0.0523,0.0000,0.0000,44.7172,0.9942,8.5751,28.9468
heat,2059.75,293,60.0000,470.5719,152.7403,8.0390,236.4402,26.6546,0.0000,0.0000,7.0240,0.3433,0.0000,0.0000,7.0240,0.3433,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,45.4216,2.2201,0.0000,658115158706487296.0000,181.6862,8.8803,0.0000,0.0000,0.0000,0.0000,0.1216,0.0000,0.0000,0.0000,0.8403,0.0000,24.0123,0.3728,0.0000,0.0000,1.1327,0.0482,0.0000,0.0000,236.4402,26.6546,0.0000,0.0000,7.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3081,0.2184,0.0000,0.0000,100.8532,4.1504,0.0031,-0.0170,1.4286,0.0597,0.0000,0.0000,27.1425,1.1340,0.7473,5.3312
heat,2060.67,250,3.1000,198.9021,84.6345,4.4544,119.2592,6.3455,0.0000,0.0000,2.3893,0.0534,0.0000,0.0000,2.3893,0.0534,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,15.4507,0.3452,0.0000,658115158706487296.0000,61.8029,1.3809,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,19.1769,0.2507,0.0000,0.0000,0.3475,0.0155,0.0000,0.0000,119.2592,6.3455,0.0000,0.0000,2.3893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,0.0080,0.0000,0.0000,0.0000,0.0000,2.6529,0.0590,0.0000,0.0000,50.4049,1.1201,-0.0396,-0.0478,0.9118,0.0203,0.0000,0.0000,17.3247,0.3850,0.0532,0.1247
heat,2061.75,293,60.0000,332.5816,78.6828,4.1412,166.7318,19.9224,0.0000,0.0000,4.9755,0.2576,0.0000,0.0000,4.9755,0.2576,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,32.1749,1.6656,0.0000,658115158706487296.0000,128.6994,6.6622,0.0000,0.0000,0.0000,0.0000,0.0532,0.0000,0.0000,0.0000,0.8403,0.0000,14.8891,0.2854,0.0000,0.0000,0.4825,0.0262,0.0000,0.0000,166.7318,19.9224,0.0000,0.0000,4.9755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9240,0.1201,0.0000,0.0000,55.5565,2.2811,0.1227,0.0119,0.6524,0.0270,0.0000,0.0000,12.3956,0.5131,0.2699,2.3908
