run,time,agcacc,bgcjacc,bgcmacc,cproda,agcprd,bgcjprd,bgcmprd,aglivc,stdedc,totsysc,somtc,som1c(1),som1c(2),som2c(1),som2c(2),som3c,somte(1),somse(1),tminrl(1),stream(2),stream(5),stream(6),"som1e(1,1)","som1e(2,1)","som2e(1,1)","som2e(2,1)",som3e(1),tnetmn(1)
ag1,1762.75,0.0000,0.0000,0.0000,609.1587,393.1885,205.1717,10.7985,13.6366,201.6250,11998.4580,9971.6055,52.8593,123.1170,95.7215,4213.3447,5517.4546,752.8218,751.5602,0.8453,0.0000,0.0217,0.0007,3.5887,8.4883,5.2567,237.8080,505.2639,5.4725
ag1,1762.83,0.0000,0.0000,0.0000,609.1587,393.1885,205.1717,10.7985,12.2804,147.7143,11958.8936,9968.4971,54.4181,121.3823,99.8201,4212.9238,5517.2690,752.8178,751.4073,1.0130,0.0000,0.0103,0.0004,3.7199,8.3821,5.4899,237.7763,505.2489,5.9996
ag1,1762.92,0.0000,0.0000,0.0000,609.1587,393.1885,205.1717,10.7985,11.0977,108.1880,11934.0762,9971.7578,55.6698,120.8536,102.4233,4212.8052,5517.1733,752.9952,751.3406,1.0821,0.0000,0.0176,0.0006,3.8084,8.3442,5.6331,237.7598,505.2366,6.3325
ag1,1763.00,0.0000,0.0000,0.0000,609.1587,393.1885,205.1717,10.7985,10.0294,79.2438,11920.2363,9982.6172,56.4558,120.9749,103.7837,4212.8052,5517.0972,753.3812,751.3303,1.0364,0.0000,0.0016,0.5420E-04,3.8597,8.3481,5.7063,237.7512,505.2310,6.5233
ag1,1763.08,0.0000,0.0000,0.0000,0.0000,393.1885,205.1717,10.7985,9.0667,58.0423,11911.0869,9996.1855,57.0176,121.5098,104.5541,4212.7759,5517.0073,753.7676,751.3444,1.0088,0.0000,0.7917E-05,0.2730E-06,3.8924,8.3773,5.7460,237.7422,505.2249,0.1406
ag1,1763.17,0.0000,0.0000,0.0000,0.0000,393.1885,205.1717,10.7985,8.1964,42.5075,11899.2070,10007.6865,57.8685,122.6456,105.6008,4212.8247,5516.9448,754.0449,751.3967,1.0490,0.0000,0.0055,0.0002,3.9409,8.4431,5.7992,237.7336,505.2200,0.3094
ag1,1763.25,0.0000,0.0000,0.0000,0.0000,393.1885,205.1717,10.7985,7.4089,31.1372,11881.2891,10013.9717,59.1125,124.7963,107.1737,4212.9326,5516.8765,754.2473,751.5118,1.1489,0.0000,0.0014,0.4702E-04,4.0157,8.5747,5.8804,237.7243,505.2129,0.5669
ag1,1763.33,0.0000,0.0000,0.0000,0.0000,393.1885,205.1717,10.7985,6.6978,22.8075,11856.0518,10016.0283,60.7456,127.4738,109.6930,4213.4600,5516.8140,754.3798,751.6860,1.2012,0.0015,0.0004,0.1410E-04,4.1195,8.7450,6.0135,237.7367,505.2043,0.8739
ag1,1763.42,89.2734,45.9624,2.4191,137.6548,393.1885,205.1717,10.7985,92.3775,16.7975,11936.0791,10004.5986,62.5786,131.1570,115.5624,4214.9277,5516.6304,754.1688,752.0313,1.1919,0.0023,0.0055,0.0002,4.2857,9.0282,6.3501,237.8125,505.1906,1.5605
ag1,1763.50,213.9205,110.3751,5.8092,330.1048,393.1885,205.1717,10.7985,185.1694,28.3756,12044.5098,9991.9375,61.7295,130.6788,123.8073,4217.4253,5516.3569,753.4725,752.0195,0.2531,0.1852,0.0772,0.0027,4.2011,8.9660,6.7864,237.8903,505.1632,2.9135
ag1,1763.58,342.7967,177.1656,9.3245,529.2869,393.1885,205.1717,10.7985,247.6613,59.3659,12158.6006,9983.9355,58.8870,127.3584,131.3962,4220.2383,5516.0522,752.9658,751.7972,0.2234,0.0059,0.0341,0.0012,3.9727,8.6960,7.1752,237.9656,505.1356,4.2386
ag1,1763.67,0.0000,0.0000,0.0000,600.2307,388.5190,201.1261,10.5856,15.7685,263.4969,12159.0635,9978.6348,56.8777,123.8615,137.4667,4222.4927,5515.7827,752.7312,751.5828,0.5180,0.0152,0.0377,0.0013,3.8355,8.4423,7.4964,238.0318,505.1088,5.3054
ag1,1763.75,0.0000,0.0000,0.0000,600.2307,388.5190,201.1261,10.5856,14.2047,193.0242,12107.2490,9974.2256,57.5455,121.2780,141.7722,4223.4424,5515.5503,752.7328,751.4611,0.8028,0.0002,0.0000,0.0000,3.9230,8.2964,7.7483,238.0761,505.0885,5.9947
ag1,1763.83,0.0000,0.0000,0.0000,600.2307,388.5190,201.1261,10.5856,12.8395,141.3764,12067.9629,9975.7764,58.7589,120.0569,145.3932,4224.9917,5515.4077,752.8922,751.4431,0.4850,0.4073,0.0632,0.0022,4.0167,8.2207,7.9513,238.1464,505.0760,6.4120
ag1,1763.92,0.0000,0.0000,0.0000,600.2307,388.5190,201.1261,10.5856,11.5967,103.5525,12040.1172,9978.4404,59.7933,119.5908,147.6669,4225.4731,5515.2964,753.0601,751.4159,0.4477,0.1455,0.0240,0.0008,4.0905,8.1914,8.0772,238.1609,505.0636,6.8159
ag1,1764.00,0.0000,0.0000,0.0000,600.2307,388.5190,201.1261,10.5856,10.4819,75.8479,12024.7754,9988.9150,60.4967,119.7671,148.8925,4225.8774,5515.2358,753.4473,751.4309,0.3432,0.0679,0.0081,0.0003,4.1355,8.2012,8.1430,238.1724,505.0572,7.0289
ag1,1764.08,0.0000,0.0000,0.0000,0.0000,388.5190,201.1261,10.5856,9.4759,55.5554,12011.8115,10000.7910,61.1950,120.5101,149.8500,4226.1870,5515.1558,753.7934,751.4731,0.3553,0.0005,0.0034,0.0001,4.1745,8.2438,8.1916,238.1772,505.0521,0.1970
ag1,1764.17,0.0000,0.0000,0.0000,0.0000,388.5190,201.1261,10.5856,8.5663,40.6867,11996.6123,10010.0977,62.0186,121.8268,150.9361,4226.5171,5515.0972,754.0417,751.5498,0.3987,0.0021,0.0014,0.4957E-04,4.2219,8.3235,8.2471,238.1805,505.0459,0.4371
